ac07_id,ac07_name,pc01_state_id,pc01_district_id,pc01_state_name,pc01_district_name,tr_ac_name
2007-19-029,goalpokhar,19,,west bengal,,goal pokhar
2007-19-062,hariharpara,19,,west bengal,,hariharpara
2007-19-174,kalyanpur pramodenagar,19,,west bengal,,kalyanpur pramodenagar
2007-19-004,cooch behar north,19,,west bengal,,cooch behar north
2007-19-101,basanti,19,,west bengal,,basanti
2007-19-210,contai north,19,,west bengal,,contai north
2007-19-265,durgapur-2,19,,west bengal,,durgapur-2
2007-19-234,manbazar,19,,west bengal,,manbazar
2007-19-195,goghat,19,,west bengal,,goghat
2007-19-057,nabagram,19,,west bengal,,nabagram
2007-19-224,kharagpur town,19,,west bengal,,kharagpur town
2007-19-209,khajuri,19,,west bengal,,khajuri
2007-19-002,sitalkuchi,19,,west bengal,,sitalkuchi
2007-19-097,haroa,19,,west bengal,,haroa
2007-19-016,nagrakata,19,,west bengal,,nagrakata
2007-19-242,kashipur,19,,west bengal,,kashipur
2007-19-252,onda,19,,west bengal,,onda
2007-19-185,tarakeswar,19,,west bengal,,tarakeswar
2007-19-011,kalchini,19,,west bengal,,kalchini
2007-19-084,bagdaha,19,,west bengal,,bagdaha
2007-19-043,ratua,19,,west bengal,,ratua
2007-19-136,kamarhati,19,,west bengal,,kamarhati
2007-19-006,sitai,19,,west bengal,,sitai
2007-19-283,nanur,19,,west bengal,,nanur
2007-19-102,kultali,19,,west bengal,,kultali
2007-19-178,chanditala,19,,west bengal,,chanditala
2007-19-055,lalgola,19,,west bengal,,lalgola
2007-19-065,kandi,19,,west bengal,,kandi
2007-19-218,debra,19,,west bengal,,debra
2007-19-122,mandirbazar,19,,west bengal,,mandirbazar
2007-19-156,sealdah,19,,west bengal,,sealdah
2007-19-175,amta,19,,west bengal,,amta
2007-19-118,falta,19,,west bengal,,falta
2007-19-294,murarai,19,,west bengal,,murarai
2007-19-212,ramnagar,19,,west bengal,,ramnagar
2007-19-120,magrahat west,19,,west bengal,,magrahat west
2007-19-292,hansan,19,,west bengal,,hansan
2007-19-207,narghat,19,,west bengal,,narghat
2007-19-009,tufanganj,19,,west bengal,,tufanganj
2007-19-253,vishnupur,19,,west bengal,,vishnupur
2007-19-245,raipur,19,,west bengal,,raipur
2007-19-286,dubrajpur,19,,west bengal,,dubrajpur
2007-19-222,salbani,19,,west bengal,,salbani
2007-19-225,kharagpur rural,19,,west bengal,,kharagpur rural
2007-19-250,barjora,19,,west bengal,,barjora
2007-19-017,mainaguri,19,,west bengal,,mainaguri
2007-19-173,bagnan,19,,west bengal,,bagnan
2007-19-129,naihati,19,,west bengal,,naihati
2007-19-187,bansberia,19,,west bengal,,bansberia
2007-19-154,taltola,19,,west bengal,,taltola
2007-19-240,para,19,,west bengal,,para
2007-19-035,gangarampur,19,,west bengal,,gangarampur
2007-19-177,jangipara,19,,west bengal,,jangipara
2007-19-190,polba,19,,west bengal,,polba
2007-19-054,jangipur,19,,west bengal,,jangipur
2007-19-244,taldangra,19,,west bengal,,taldangra
2007-19-125,patharpratima,19,,west bengal,,patharpratima
2007-19-109,sonarpur,19,,west bengal,,sonarpur
2007-19-257,kulti,19,,west bengal,,kulti
2007-19-251,bankura,19,,west bengal,,bankura
2007-19-266,kanksa,19,,west bengal,,kanksa
2007-19-030,karandighi,19,,west bengal,,karandighi
2007-19-258,barabani,19,,west bengal,,barabani
2007-19-099,hingalganj,19,,west bengal,,hingalganj
2007-19-110,bishnupur east,19,,west bengal,,bishnupur east
2007-19-285,labhpur,19,,west bengal,,labhpur
2007-19-196,chandrakona,19,,west bengal,,chandrakona
2007-19-059,jalangi,19,,west bengal,,jalangi
2007-19-227,narayangarh,19,,west bengal,,narayangarh
2007-19-139,belgachia east,19,,west bengal,,belgachia east
2007-19-149,rashbehari avenue,19,,west bengal,,rashbehari avenue
2007-19-073,chapra,19,,west bengal,,chapra
2007-19-039,habibpur,19,,west bengal,,habibpur
2007-19-069,karimpur,19,,west bengal,,karimpur
2007-19-281,mangalkot,19,,west bengal,,mangalkot
2007-19-198,daspur,19,,west bengal,,daspur
2007-19-279,purbasthali,19,,west bengal,,purbasthali
2007-19-058,murshidabad,19,,west bengal,,murshidabad
2007-19-113,behala west,19,,west bengal,,behala west
2007-19-235,balrampur,19,,west bengal,,balrampur
2007-19-213,egra,19,,west bengal,,egra
2007-19-231,jhargram,19,,west bengal,,jhargram
2007-19-280,katwa,19,,west bengal,,katwa
2007-19-148,alipore,19,,west bengal,,alipore
2007-19-255,indas,19,,west bengal,,indas
2007-19-157,vidyasagar,19,,west bengal,,vidyasagar
2007-19-071,nakashipara,19,,west bengal,,nakashipara
2007-19-228,dantan,19,,west bengal,,dantan
2007-19-093,swarupnagar,19,,west bengal,,swarupnagar
2007-19-176,udaynarayanpur,19,,west bengal,,udaynarayanpur
2007-19-018,mal,19,,west bengal,,mal
2007-19-193,khanakul,19,,west bengal,,khanakul
2007-19-104,baruipur,19,,west bengal,,baruipur
2007-19-243,hura,19,,west bengal,,hura
2007-19-287,rajnagar,19,,west bengal,,rajnagar
2007-19-045,malda,19,,west bengal,,malda
2007-19-078,santipur,19,,west bengal,,santipur
2007-19-121,magrahat east,19,,west bengal,,magrahat east
2007-19-276,kalna,19,,west bengal,,kalna
2007-19-246,ranibandh,19,,west bengal,,ranibandh
2007-19-080,ranaghat east,19,,west bengal,,ranaghat east
2007-19-172,shyampur,19,,west bengal,,shyampur
2007-19-275,memari,19,,west bengal,,memari
2007-19-052,suti,19,,west bengal,,suti
2007-19-064,beldanga,19,,west bengal,,beldanga
2007-19-206,nandigram,19,,west bengal,,nandigram
2007-19-146,chowringhee,19,,west bengal,,chowringhee
2007-19-221,garhbeta west,19,,west bengal,,garhbeta west
2007-19-239,purulia,19,,west bengal,,purulia
2007-19-106,canning east,19,,west bengal,,canning east
2007-19-128,bijpur,19,,west bengal,,bijpur
2007-19-108,jadavpur,19,,west bengal,,jadavpur
2007-19-164,howrah south,19,,west bengal,,howrah south
2007-19-179,uttarpara,19,,west bengal,,uttarpara
2007-19-169,sankrail,19,,west bengal,,sankrail
2007-19-288,suri,19,,west bengal,,suri
2007-19-271,burdwan south,19,,west bengal,,burdwan south
2007-19-053,sagardighi,19,,west bengal,,sagardighi
2007-19-144,bara bazar,19,,west bengal,,bara bazar
2007-19-191,dhaniakhali,19,,west bengal,,dhaniakhali
2007-19-007,dinhata,19,,west bengal,,dinhata
2007-19-188,balagarh,19,,west bengal,,balagarh
2007-19-165,shibpur,19,,west bengal,,shibpur
2007-19-107,bhangar,19,,west bengal,,bhangar
2007-19-061,naoda,19,,west bengal,,naoda
2007-19-001,mekliganj,19,,west bengal,,mekliganj
2007-19-117,satgachia,19,,west bengal,,satgachia
2007-19-027,chopra,19,,west bengal,,chopra
2007-19-010,kumargram,19,,west bengal,,kumargram
2007-19-077,nabadwip,19,,west bengal,,nabadwip
2007-19-263,ukhra,19,,west bengal,,ukhra
2007-19-041,kharba,19,,west bengal,,kharba
2007-19-114,garden reach,19,,west bengal,,garden reach
2007-19-091,rajarhat,19,,west bengal,,rajarhat
2007-19-291,rampurhat,19,,west bengal,,rampurhat
2007-19-013,falakata,19,,west bengal,,falakata
2007-19-130,bhatpara,19,,west bengal,,bhatpara
2007-19-180,serampore,19,,west bengal,,serampore
2007-19-237,jhalda,19,,west bengal,,jhalda
2007-20-023,ramgarh,20,,jharkhand,,ramgarh
2007-21-009,khunta,21,,orissa,,khunta
2007-21-095,khariar,21,,orissa,,khariar
2007-21-020,dhamnagar,21,,orissa,,dhamnagar
2007-21-031,patamundai,21,,orissa,,patamundai
2007-21-026,dharamsala,21,,orissa,,dharamsala
2007-21-024,korai,21,,orissa,,korai
2007-21-043,cuttack sadar,21,,orissa,,cuttack sadar
2007-21-116,angul,21,,orissa,,angul
2007-21-139,rourkela,21,,orissa,,rourkela
2007-21-068,aska,21,,orissa,,aska
2007-21-051,jatni,21,,orissa,,jatni
2007-21-006,kuliana,21,,orissa,,kuliana
2007-21-017,nilgiri,21,,orissa,,nilgiri
2007-21-130,jharsuguda,21,,orissa,,jharsuguda
2007-21-022,basudevpur,21,,orissa,,basudevpur
2007-21-078,ramagiri,21,,orissa,,ramagiri
2007-21-076,chikati,21,,orissa,,chikati
2007-21-012,jaleswar,21,,orissa,,jaleswar
2007-21-028,bari derabisi,21,,orissa,,bari derabisi
2007-21-081,bissam cuttack,21,,orissa,,bissam cuttack
2007-21-058,chilka,21,,orissa,,chilka
2007-21-036,ersama,21,,orissa,,ersama
2007-21-114,birmaharajpur,21,,orissa,,birmaharajpur
2007-21-141,bonai,21,,orissa,,bonai
2007-21-097,koksara,21,,orissa,,koksara
2007-21-057,brahmagiri,21,,orissa,,brahmagiri
2007-21-128,sambalpur,21,,orissa,,sambalpur
2007-21-072,chatrapur,21,,orissa,,chatrapur
2007-21-091,kodinga,21,,orissa,,kodinga
2007-21-094,nawapara,21,,orissa,,nawapara
2007-21-143,patna,21,,orissa,,patna
2007-21-100,narla,21,,orissa,,narala
2007-21-054,kakatpur,21,,orissa,,kakatpur
2007-21-111,bolangir,21,,orissa,,bolangir
2007-21-004,rairangpur,21,,orissa,,rairangpur
2007-21-049,balipatna,21,,orissa,,balipatna
2007-21-121,pallahara,21,,orissa,,pallahara
2007-21-142,champua,21,,orissa,,champua
2007-21-052,pipli,21,,orissa,,pipli
2007-21-005,bangriposi,21,,orissa,,bangriposi
2007-21-129,brajarajnagar,21,,orissa,,brajarajnagar
2007-21-037,balikuda,21,,orissa,,balikuda
2007-21-060,begunia,21,,orissa,,begunia
2007-21-102,balliguda,21,,orissa,,balliguda
2007-21-092,dabugam,21,,orissa,,dabugam
2007-21-110,loisingha,21,,orissa,,loisingha
2007-21-013,basta,21,,orissa,,basta
2007-21-106,titilagarh,21,,orissa,,titilagarh
2007-21-008,baisinga,21,,orissa,,baisinga
2007-21-003,bahalda,21,,orissa,,bahalda
2007-21-070,kodala,21,,orissa,,kodala
2007-21-053,nimapara,21,,orissa,,nimapara
2007-21-034,patkura,21,,orissa,,patkura
2007-21-099,bhawanipatna,21,,orissa,,bhawanipatna
2007-21-096,dharamgarh,21,,orissa,,dharamgarh
2007-21-084,pottangi,21,,orissa,,pottangi
2007-21-113,binka,21,,orissa,,binka
2007-21-073,hinjili,21,,orissa,,hinjili
2007-21-146,ramchandrapur,21,,orissa,,ramchandrapur
2007-21-123,padampur,21,,orissa,,padampur
2007-21-025,jajpur,21,,orissa,,jajpur
2007-21-147,anandapur,21,,orissa,,anandapur
2007-21-064,daspalla,21,,orissa,,daspalla
2007-21-007,baripada,21,,orissa,,baripada
2007-21-056,puri,21,,orissa,,puri
2007-21-065,jaganathprasad,21,,orissa,,jaganathprasad
2007-21-134,deogarh,21,,orissa,,deogarh
2007-21-132,kuchinda,21,,orissa,,kuchinda
2007-21-062,nayagarh,21,,orissa,,nayagarh
2007-21-087,chitrakonda,21,,orissa,,chitrakonda
2007-21-115,athmallik,21,,orissa,,athmallik
2007-21-047,athgarh,21,,orissa,,athgarh
2007-21-145,telkoi,21,,orissa,,telkoi
2007-21-027,barchana,21,,orissa,,barchana
2007-21-001,karanjia,21,,orissa,,karanjia
2007-21-137,rajgangpur,21,,orissa,,rajgangpur
2007-21-118,dhenkanal,21,,orissa,,dhenkanal
2007-21-023,sukinda,21,,orissa,,sukinda
2007-21-030,aul,21,,orissa,,aul
2007-21-059,khurda,21,,orissa,,khurda
2007-21-089,jeypore,21,,orissa,,jeypore
2007-21-135,sundargarh,21,,orissa,,sundargarh
2007-21-080,gunupur,21,,orissa,,gunupur
2007-21-133,rairakhol,21,,orissa,,rairakhol
2007-21-109,saintala,21,,orissa,,saintala
2007-21-104,phulbani,21,,orissa,,phulbani
2007-21-108,patnagarh,21,,orissa,,patnagarh
2007-21-131,laikera,21,,orissa,,laikera
2007-21-014,balasore,21,,orissa,,balasore
2007-21-045,choudwar,21,,orissa,,choudwar
2007-21-015,soro,21,,orissa,,soro
2007-21-075,berhampur,21,,orissa,,berhampur
2007-21-040,mahanga,21,,orissa,,mahanga
2007-21-140,raghunathpali,21,,orissa,,raghunathpali
2007-21-083,lakshmipur,21,,orissa,,lakshmipur
2007-21-033,kendrapara,21,,orissa,,kendrapara
2007-21-088,kotpad,21,,orissa,,kotpad
2007-21-021,chandbali,21,,orissa,,chandbali
2007-21-105,boudh,21,,orissa,,boudh
2007-21-046,banki,21,,orissa,,banki
2007-21-093,umarkote,21,,orissa,,umarkote
2007-21-002,jashipur,21,,orissa,,jashipur
2007-21-029,binjharpur,21,,orissa,,binjharpur
2007-21-041,salepur,21,,orissa,,salepur
2007-21-061,ranpur,21,,orissa,,ranpur
2007-21-050,bhubaneswar,21,,orissa,,bhubaneswar
2007-21-071,khallikote,21,,orissa,,khallikote
2007-21-042,gobindpur,21,,orissa,,gobindpur
2007-21-038,jagatsinghpur,21,,orissa,,jagatsinghpur
2007-21-138,biramitrapur,21,,orissa,,biramitrapur
2007-21-085,koraput,21,,orissa,,koraput
2007-21-107,kantabanji,21,,orissa,,kantabanji
2007-21-032,rajnagar,21,,orissa,,rajnagar
2007-21-066,bhanjanagar,21,,orissa,,bhanjanagar
2007-21-125,bijepur,21,,orissa,,bijepur
2007-21-120,kamakhyanagar,21,,orissa,,kamakhyanagar
2007-21-086,malkangiri,21,,orissa,,malkangiri
2007-21-079,parlakhemundi,21,,orissa,,parlakhemundi
2007-21-136,talsara,21,,orissa,,talsara
2007-21-101,kesinga,21,,orissa,,kesinga
2007-21-019,bhadrak,21,,orissa,,bhadrak
2007-21-063,khandapara,21,,orissa,,khandapara
2007-21-077,mahona,21,,orissa,,mahona
2007-21-074,gopalpur,21,,orissa,,gopalpur
2007-21-126,bhatli,21,,orissa,,bhatli
2007-21-067,suruda,21,,orissa,,suruda
2007-21-018,bhandaripokhari,21,,orissa,,bhandaripokhari
2007-21-055,satyabadi,21,,orissa,,satyabadi
2007-21-035,tirtol,21,,orissa,,tirtol
2007-21-119,gondia,21,,orissa,,gondia
2007-21-090,nowrangpur,21,,orissa,,nowrangpur
2007-21-011,bhograi,21,,orissa,,bhograi
2007-21-082,rayagada,21,,orissa,,rayaapag
2007-21-127,bargarh,21,,orissa,,bargarh
2007-21-112,sonepur,21,,orissa,,sonepur
2007-21-010,udala,21,,orissa,,udala
2007-21-117,hindol,21,,orissa,,hindol
2007-21-016,simulia,21,,orissa,,simulia
2007-21-039,kissannagar,21,,orissa,,kissannagar
2007-21-098,junagarh,21,,orissa,,junagarh
2007-21-103,udayagiri,21,,orissa,,udayagiri
2007-21-144,keonjhar,21,,orissa,,keonjhar
2007-21-069,kavisuryanagar,21,,orissa,,kavisuryanagar
2007-21-122,talcher,21,,orissa,,talcher
2007-21-124,melchhamunda,21,,orissa,,melchhamunda
2007-21-044,cuttack city,21,,orissa,,cuttack city
2007-21-048,baramba,21,,orissa,,baramba
2007-22-013,tapkara,22,,chhattisgarh,,tapkara
2007-22-049,kasdol,22,,chhattisgarh,,kasdol
2007-22-058,kurud,22,,chhattisgarh,,kurud
2007-22-089,birendranagar,22,,chhattisgarh,,birendranagar
2007-22-083,chowki,22,,chhattisgarh,,chowki
2007-22-024,marwahi,22,,chhattisgarh,,marwahi
2007-22-007,lundra,22,,chhattisgarh,,lundra
2007-22-062,narayanpur,22,,chhattisgarh,,narayanpur
2007-22-021,rampur,22,,chhattisgarh,,rampur
2007-22-017,raigarh,22,,chhattisgarh,,raigarh
2007-22-036,champa,22,,chhattisgarh,,champa
2007-22-008,pilkha,22,,chhattisgarh,,pilkha
2007-22-005,pal,22,,chhattisgarh,,pal
2007-22-023,tanakhar,22,,chhattisgarh,,tanakhar
2007-22-042,abhanpur,22,,chhattisgarh,,abhanpur
2007-22-081,balod,22,,chhattisgarh,,balod
2007-22-064,kondagaon,22,,chhattisgarh,,kondagaon
2007-22-002,baikunthpur,22,,chhattisgarh,,baikunthpur
2007-22-048,pallari,22,,chhattisgarh,,pallari
2007-22-057,sihawa,22,,chhattisgarh,,sihawa
2007-22-080,khertha,22,,chhattisgarh,,khertha
2007-22-065,bhanpuri,22,,chhattisgarh,,bhanpuri
2007-22-085,dongargaon,22,,chhattisgarh,,dongargaon
2007-22-072,maro,22,,chhattisgarh,,maro
2007-22-046,bhatapara,22,,chhattisgarh,,bhatapara
2007-22-041,raipur rural,22,,chhattisgarh,,raipur rural
2007-22-011,bagicha,22,,chhattisgarh,,bagicha
2007-22-068,chitrakote,22,,chhattisgarh,,chitrakote
2007-22-030,bilaspur,22,,chhattisgarh,,bilaspur
2007-22-063,keskala,22,,chhattisgarh,,keskala
2007-22-090,kawardha,22,,chhattisgarh,,kawardha
2007-22-056,mahasamund,22,,chhattisgarh,,mahasamund
2007-22-044,arang,22,,chhattisgarh,,arang
2007-22-078,patan,22,,chhattisgarh,,patan
2007-22-016,lailunga,22,,chhattisgarh,,lailunga
2007-22-067,keslur,22,,chhattisgarh,,keslur
2007-22-032,masturi,22,,chhattisgarh,,masturi
2007-22-009,ambikapur,22,,chhattisgarh,,ambikapur
2007-22-020,sarangarh,22,,chhattisgarh,,sarangarh
2007-22-084,khujji,22,,chhattisgarh,,khujji
2007-22-088,khairagarh,22,,chhattisgarh,,khairagarh
2007-22-074,saja,22,,chhattisgarh,,saja
2007-22-045,dharsiwa,22,,chhattisgarh,,dharsiwa
2007-22-028,jarhagaon,22,,chhattisgarh,,jarhagaon
2007-22-050,bhatgaon,22,,chhattisgarh,,bhatgaon
2007-22-066,jagdalpur,22,,chhattisgarh,,jagdalpur
2007-22-037,sakti,22,,chhattisgarh,,sakti
2007-22-053,saraipali,22,,chhattisgarh,,saraipali
2007-22-019,saria,22,,chhattisgarh,,saria
2007-22-034,akaltara,22,,chhattisgarh,,akaltara
2007-22-038,malkharoda,22,,chhattisgarh,,malkharoda sc
2007-22-039,chandrapur,22,,chhattisgarh,,chandrapur
2007-22-012,jashpur,22,,chhattisgarh,,jashpur
2007-22-027,mungeli,22,,chhattisgarh,,mungeli
2007-22-015,dharamjaigarh,22,,chhattisgarh,,dharamjaigarh
2007-22-047,baloda bazar,22,,chhattisgarh,,baloda bazar
2007-22-003,premnagar,22,,chhattisgarh,,premnagar
2007-22-018,kharsia,22,,chhattisgarh,,kharsia
2007-22-075,dhamdha,22,,chhattisgarh,,dhamdha
2007-22-006,samri,22,,chhattisgarh,,samri
2007-22-055,khallari,22,,chhattisgarh,,khallari
2007-22-033,sipat,22,,chhattisgarh,,sipat
2007-22-029,takhatpur,22,,chhattisgarh,,takhatpur
2007-22-043,mandirhasod,22,,chhattisgarh,,mandirhasod
2007-22-031,bilha,22,,chhattisgarh,,bilha
2007-22-014,pathalgaon,22,,chhattisgarh,,pathalgaon
2007-22-069,dantewada,22,,chhattisgarh,,dantewada
2007-22-071,bijapur,22,,chhattisgarh,,bijapur
2007-22-035,pamgarh,22,,chhattisgarh,,pamgarh
2007-22-061,kanker,22,,chhattisgarh,,kanker
2007-22-087,dongargarh,22,,chhattisgarh,,dongargarh
2007-22-010,sitapur,22,,chhattisgarh,,sitapur
2007-22-060,bhanupratappur,22,,chhattisgarh,,bhanupratappur
2007-22-040,raipur town,22,,chhattisgarh,,raipur town
2007-22-054,basna,22,,chhattisgarh,,basna
2007-22-022,katghora,22,,chhattisgarh,,katghora
2007-22-059,dhamtari,22,,chhattisgarh,,dhamtari
2007-22-026,lormi,22,,chhattisgarh,,lormi
2007-22-077,bhilai,22,,chhattisgarh,,bhilai
2007-22-086,rajnandgaon,22,,chhattisgarh,,rajnandgaon
2007-22-025,kota,22,,chhattisgarh,,kota
2007-22-052,bindranawagarh,22,,chhattisgarh,,bindranawagarh
2007-22-004,surajpur,22,,chhattisgarh,,surajpur
2007-22-079,gunderdehi,22,,chhattisgarh,,gunderdehi
2007-22-070,konta,22,,chhattisgarh,,konta
2007-22-073,bemetara,22,,chhattisgarh,,bemetara
2007-22-001,manendragarh,22,,chhattisgarh,,manendragarh
2007-22-076,durg,22,,chhattisgarh,,durg
2007-22-082,dondi lohara,22,,chhattisgarh,,dondi lohara
2007-22-051,rajim,22,,chhattisgarh,,rajim
2007-23-009,gohad,23,,madhya pradesh,,gohad
2007-23-129,chaurai,23,,madhya pradesh,,chaurai
2007-23-201,kasrawad,23,,madhya pradesh,,kasrawad
2007-23-140,bhainsdehi,23,,madhya pradesh,,bhainsdehi
2007-23-226,suwasara,23,,madhya pradesh,,suwasara
2007-23-062,chitrakoot,23,,madhya pradesh,,chitrakoot
2007-23-198,bhikangaon,23,,madhya pradesh,,bhikangaon
2007-23-213,kukshi,23,,madhya pradesh,,kukshi
2007-23-078,singrauli,23,,madhya pradesh,,singrauli
2007-23-160,sironj,23,,madhya pradesh,,sironj
2007-23-085,sohagpur,23,,madhya pradesh,,sohagpur
2007-23-204,sendhwa,23,,madhya pradesh,,sendhwa
2007-23-031,raghogarh,23,,madhya pradesh,,raghogarh
2007-23-016,lashkar east,23,,madhya pradesh,,lashkar east
2007-23-034,mungaoli,23,,madhya pradesh,,mungaoli
2007-23-199,barwaha,23,,madhya pradesh,,barwaha
2007-23-072,mauganj,23,,madhya pradesh,,mauganj
2007-23-135,seoni malwa,23,,madhya pradesh,,seoni malwa
2007-23-073,churahat,23,,madhya pradesh,,churahat
2007-23-229,neemuch,23,,madhya pradesh,,neemuch
2007-23-083,kotma,23,,madhya pradesh,,kotma
2007-23-065,amarpatan,23,,madhya pradesh,,amarpatan
2007-23-091,khairlanjee,23,,madhya pradesh,,khairlanjee
2007-23-100,shahpura,23,,madhya pradesh,,shahpura
2007-23-107,jabalpur west,23,,madhya pradesh,,jabalpur west
2007-23-118,gotegaon,23,,madhya pradesh,,gotegaon
2007-23-029,guna,23,,madhya pradesh,,guna
2007-23-054,patharia,23,,madhya pradesh,,patharia
2007-23-023,datia,23,,madhya pradesh,,datia
2007-23-192,nimarkhedi,23,,madhya pradesh,,nimarkhedi
2007-23-197,burhanpur,23,,madhya pradesh,,burhanpur
2007-23-159,shamshabad,23,,madhya pradesh,,shamshabad
2007-23-040,surkhi,23,,madhya pradesh,,surkhi
2007-23-022,seondha,23,,madhya pradesh,,seondha
2007-23-205,anjad,23,,madhya pradesh,,anjad
2007-23-179,mhow,23,,madhya pradesh,,mhow
2007-23-028,kolaras,23,,madhya pradesh,,kolaras
2007-23-121,keolari,23,,madhya pradesh,,keolari
2007-23-117,narsimhapur,23,,madhya pradesh,,narsimhapur
2007-23-150,bhopal north,23,,madhya pradesh,,bhopal north
2007-23-015,gwalior,23,,madhya pradesh,,gwalior
2007-23-177,ujjain south,23,,madhya pradesh,,ujjain south
2007-23-095,nainpur,23,,madhya pradesh,,nainpur
2007-23-018,morar,23,,madhya pradesh,,morar
2007-23-114,vijairaghogarh,23,,madhya pradesh,,vijairaghogarh
2007-23-225,garoth,23,,madhya pradesh,,garoth
2007-23-048,bijawar,23,,madhya pradesh,,bijawar
2007-23-196,shahpur,23,,madhya pradesh,,shahpur
2007-23-089,kirnapur,23,,madhya pradesh,,kirnapur
2007-23-110,sihora,23,,madhya pradesh,,sihora
2007-23-209,dharampuri,23,,madhya pradesh,,dharampuri
2007-23-042,deori,23,,madhya pradesh,,deori
2007-23-092,katangi,23,,madhya pradesh,,katangi
2007-23-109,majholi,23,,madhya pradesh,,majholi
2007-23-139,masod,23,,madhya pradesh,,masod
2007-23-175,ghatiya,23,,madhya pradesh,,ghatiya
2007-23-212,sardarpur,23,,madhya pradesh,,sardarpur
2007-23-097,bichhia,23,,madhya pradesh,,bichhia
2007-23-005,sumawali,23,,madhya pradesh,,sumawali
2007-23-149,bhopal south,23,,madhya pradesh,,bhopal south
2007-23-186,dewas,23,,madhya pradesh,,dewas
2007-23-134,itarsi,23,,madhya pradesh,,itarsi
2007-23-075,gopadbanas,23,,madhya pradesh,,gopad banas
2007-23-003,sabalgarh,23,,madhya pradesh,,sabalgarh
2007-23-187,sonkatch,23,,madhya pradesh,,sonkatch
2007-23-004,joura,23,,madhya pradesh,,joura
2007-23-157,basoda,23,,madhya pradesh,,basoda
2007-23-167,gulana,23,,madhya pradesh,,gulana
2007-23-025,pohri,23,,madhya pradesh,,pohri
2007-23-195,nepanagar,23,,madhya pradesh,,nepanagar
2007-23-014,lahar,23,,madhya pradesh,,lahar
2007-23-191,harsud,23,,madhya pradesh,,harsud
2007-23-218,thandla,23,,madhya pradesh,,thandla
2007-23-168,shajapur,23,,madhya pradesh,,shajapur
2007-23-080,umaria,23,,madhya pradesh,,umaria
2007-23-221,sailana,23,,madhya pradesh,,sailana
2007-23-216,jhabua,23,,madhya pradesh,,jhabua
2007-23-060,nagod,23,,madhya pradesh,,nagod
2007-23-088,lanji,23,,madhya pradesh,,lanji
2007-23-125,chhindwara,23,,madhya pradesh,,chhindwara
2007-23-164,rajgarh,23,,madhya pradesh,,rajgarh
2007-23-058,pawai,23,,madhya pradesh,,pawai
2007-23-137,harda,23,,madhya pradesh,,harda
2007-23-188,hatpipalya,23,,madhya pradesh,,hatpipalya
2007-23-102,bargi,23,,madhya pradesh,,bargi
2007-23-011,attair,23,,madhya pradesh,,attair
2007-23-180,indore-1,23,,madhya pradesh,,indore-1
2007-23-219,ratlam town,23,,madhya pradesh,,ratlam town
2007-23-066,rewa,23,,madhya pradesh,,rewa
2007-23-026,shivpuri,23,,madhya pradesh,,shivpuri
2007-23-184,indore v,23,,madhya pradesh,,indore v
2007-23-190,khategaon,23,,madhya pradesh,,khategaon
2007-23-138,multai,23,,madhya pradesh,,multai
2007-23-193,pandhana,23,,madhya pradesh,,pandhana
2007-23-147,sehore,23,,madhya pradesh,,sehore
2007-23-194,khandwa,23,,madhya pradesh,,khandwa
2007-23-069,sirmaur,23,,madhya pradesh,,sirmaur
2007-23-127,damua,23,,madhya pradesh,,damua
2007-23-170,susner,23,,madhya pradesh,,susner
2007-23-076,dhauhani,23,,madhya pradesh,,dhauhani
2007-23-172,mahidpur,23,,madhya pradesh,,mahidpur
2007-23-176,ujjain north,23,,madhya pradesh,,ujjain north
2007-23-090,waraseoni,23,,madhya pradesh,,waraseoni
2007-23-001,sheopur,23,,madhya pradesh,,sheopur
2007-23-098,bajag,23,,madhya pradesh,,bajag
2007-23-206,rajpur,23,,madhya pradesh,,rajpur
2007-23-032,shadora,23,,madhya pradesh,,shadora
2007-23-165,khilchipur,23,,madhya pradesh,,khilchipur
2007-23-103,panagar,23,,madhya pradesh,,panagar
2007-23-045,khargapur,23,,madhya pradesh,,khargapur
2007-23-153,udaipura,23,,madhya pradesh,,udaipura
2007-23-214,alirajpur,23,,madhya pradesh,,alirajpur
2007-23-099,dindori,23,,madhya pradesh,,dindori
2007-23-046,tikamgarh,23,,madhya pradesh,,tikamgarh
2007-23-143,amla,23,,madhya pradesh,,amla
2007-23-227,sitamau,23,,madhya pradesh,,sitamau
2007-23-087,baihar,23,,madhya pradesh,,baihar
2007-23-056,panna,23,,madhya pradesh,,panna
2007-23-064,rampur baghelan,23,,madhya pradesh,,rampur baghelan
2007-23-178,depalpur,23,,madhya pradesh,,depalpur
2007-23-008,ambah,23,,madhya pradesh,,ambah
2007-23-112,murwara,23,,madhya pradesh,,murwara
2007-23-038,naryaoli,23,,madhya pradesh,,naryaoli
2007-23-041,rehli,23,,madhya pradesh,,rehli
2007-23-158,vidisha,23,,madhya pradesh,,vidisha
2007-23-161,biaora,23,,madhya pradesh,,biaora
2007-23-156,kurwai,23,,madhya pradesh,,kurwai
2007-23-124,jamai,23,,madhya pradesh,,jamai
2007-23-108,patan,23,,madhya pradesh,,patan
2007-23-115,gadarwara,23,,madhya pradesh,,gadarwara
2007-23-154,bareli,23,,madhya pradesh,,bareli
2007-23-082,jaisinghnagar,23,,madhya pradesh,,jaisinghnagar
2007-23-200,maheshwar,23,,madhya pradesh,,maheshwar
